Bin+(MC), 14, 512, 243419.979000
Bin+(MC), 14, 512, 240887.840000
Bin+(MC), 14, 512, 243320.085000
Bin+(MC), 14, 512, 243983.867000
BF(MC), 14, 1024, 1357063.100000
BF(MC), 14, 1024, 1166977.068000
BF(MC), 14, 1024, 1404484.275000
BF(MC), 14, 1024, 1445549.829000
BF(MC), 14, 1024, 1484894.690000
BF(MC), 14, 1024, 1502374.761000
BF(MC), 14, 1024, 1490110.643000
BF(MC), 14, 1024, 1479589.884000
BF(MC), 14, 1024, 1482452.858000
BF(MC), 14, 1024, 1455315.318000
Bin+(MC), 14, 1024, 1179477.684000
Bin+(MC), 14, 1024, 685071.831000
Bin+(MC), 14, 1024, 447656.199000
Bin+(MC), 14, 1024, 338261.103000
Bin+(MC), 14, 1024, 342357.787000
Bin+(MC), 14, 1024, 336201.983000
Bin+(MC), 14, 1024, 356202.739000
Bin+(MC), 14, 1024, 415971.120000
Bin+(MC), 14, 1024, 354108.688000
Bin+(MC), 14, 1024, 323161.976000
BF(MC), 14, 2048, 4377105.724000
BF(MC), 14, 2048, 2284635.114000
BF(MC), 14, 2048, 3201288.071000
BF(MC), 14, 2048, 2041770.614000
BF(MC), 14, 2048, 5573450.122000
BF(MC), 14, 2048, 2966431.015000
BF(MC), 14, 2048, 2657749.003000
BF(MC), 14, 2048, 2596409.449000
BF(MC), 14, 2048, 2823916.406000
BF(MC), 14, 2048, 2576055.340000
Bin+(MC), 14, 2048, 1581623.997000
Bin+(MC), 14, 2048, 599944.922000
Bin+(MC), 14, 2048, 603079.919000
Bin+(MC), 14, 2048, 613569.421000
Bin+(MC), 14, 2048, 628742.297000
Bin+(MC), 14, 2048, 616121.902000
Bin+(MC), 14, 2048, 625909.464000
Bin+(MC), 14, 2048, 671253.752000
Bin+(MC), 14, 2048, 561675.476000
Bin+(MC), 14, 2048, 583160.089000
